2025-12-18 10:35:30.568 | INFO     | ask_ask_stream:call_ask_ask_stream:355 | [37465206-d849-47cd-8b82-0017215e29a9] call_ask_ask_stream started | session_id=37465206-d849-47cd-8b82-0017215e29a9, age=6, status=normal, content_length=165, message_history=1
2025-12-18 16:28:15.484 | ERROR    | ask_ask_stream:answer_question_stream:193 | answer_question_stream LLM error | error=HTTPSConnectionPool(host='oauth2.googleapis.com', port=443): Max retries exceeded with url: /token (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002072A10DE50>, 'Connection to oauth2.googleapis.com timed out. (connect timeout=120)')), duration=22.065s
2025-12-18 16:28:15.484 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [0b4eee1e-e048-4a72-b367-6bd7d8c5b252] call_ask_ask_stream completed | response_type=answer_question, duration=22.066s, total_chunks=0, response_length=0, session_finished=False
2025-12-18 16:28:15.485 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: 
2025-12-18 16:28:56.664 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [dbbfc02d-b4e7-482a-b6f5-a00bd99d45f7] call_ask_ask_stream started | session_id=dbbfc02d-b4e7-482a-b6f5-a00bd99d45f7, age=6, status=normal, content_length=165, message_history=1
2025-12-18 16:28:56.664 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [dbbfc02d-b4e7-482a-b6f5-a00bd99d45f7] Stuck detection | is_stuck=False
2025-12-18 16:28:56.664 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [dbbfc02d-b4e7-482a-b6f5-a00bd99d45f7] Routing to answer_question
2025-12-18 16:28:56.665 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 16:28:56.665 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 16:28:56.665 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 16:29:14.566 | ERROR    | ask_ask_stream:answer_question_stream:193 | answer_question_stream LLM error | error=HTTPSConnectionPool(host='oauth2.googleapis.com', port=443): Max retries exceeded with url: /token (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)'))), duration=17.901s
2025-12-18 16:29:14.566 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [dbbfc02d-b4e7-482a-b6f5-a00bd99d45f7] call_ask_ask_stream completed | response_type=answer_question, duration=17.902s, total_chunks=0, response_length=0, session_finished=False
2025-12-18 16:29:14.566 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: 
2025-12-18 16:31:31.365 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream started | session_id=8de2b59c-dc18-4eef-871e-441178e494a1, age=6, status=normal, content_length=165, message_history=1
2025-12-18 16:31:31.365 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [8de2b59c-dc18-4eef-871e-441178e494a1] Stuck detection | is_stuck=False
2025-12-18 16:31:31.365 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [8de2b59c-dc18-4eef-871e-441178e494a1] Routing to answer_question
2025-12-18 16:31:31.365 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 16:31:31.365 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 16:31:31.365 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 16:31:53.103 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 16:31:53.103 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=21.738s, response_length=199
2025-12-18 16:31:53.103 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=21.738s exceeded threshold 5.0s
2025-12-18 16:31:53.103 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream completed | response_type=answer_question, duration=21.739s, total_chunks=1, response_length=199, session_finished=False
2025-12-18 16:31:53.103 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hello, amazing explorer! 🌟 You can ask me anything you're curious about, like how a plant grows 🌱, why the sky is blue 💙, or how a car moves 🚗! What exciting thing do *you* want to learn about today?
2025-12-18 16:32:09.611 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream started | session_id=8de2b59c-dc18-4eef-871e-441178e494a1, age=6, status=normal, content_length=5, message_history=2
2025-12-18 16:32:09.611 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [8de2b59c-dc18-4eef-871e-441178e494a1] Stuck detection | is_stuck=False
2025-12-18 16:32:09.611 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [8de2b59c-dc18-4eef-871e-441178e494a1] Routing to answer_question
2025-12-18 16:32:09.611 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=5, message_count=3
2025-12-18 16:32:09.611 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=4
2025-12-18 16:32:09.611 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 3 messages to Gemini API
2025-12-18 16:32:16.241 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 16:32:16.241 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=6.630s, response_length=325
2025-12-18 16:32:16.241 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=6.630s exceeded threshold 5.0s
2025-12-18 16:32:16.241 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream completed | response_type=answer_question, duration=6.631s, total_chunks=2, response_length=325, session_finished=False
2025-12-18 16:32:16.241 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hello there, super friend! 👋 It's so wonderful to hear from you!

Did you know that saying "hello" is like opening a little door to a fun conversation? 🚪 It's a friendly way to start talking to someone!

What amazing thing are you curious about today? 🤔 We can explore anything, like how a flower grows 🌸 or why birds sing! 🐦
2025-12-18 16:32:26.922 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream started | session_id=8de2b59c-dc18-4eef-871e-441178e494a1, age=6, status=normal, content_length=15, message_history=3
2025-12-18 16:32:26.922 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [8de2b59c-dc18-4eef-871e-441178e494a1] Stuck detection | is_stuck=False
2025-12-18 16:32:26.923 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [8de2b59c-dc18-4eef-871e-441178e494a1] Routing to answer_question
2025-12-18 16:32:26.923 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=15, message_count=4
2025-12-18 16:32:26.923 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=5
2025-12-18 16:32:26.923 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 4 messages to Gemini API
2025-12-18 16:32:33.667 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 16:32:33.667 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=6.744s, response_length=461
2025-12-18 16:32:33.667 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=6.744s exceeded threshold 5.0s
2025-12-18 16:32:33.667 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream completed | response_type=answer_question, duration=6.745s, total_chunks=2, response_length=461, session_finished=False
2025-12-18 16:32:33.667 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Wow, what a super question! 🐦 Birds sing for lots of reasons, just like we talk! They sing to tell other birds, "Hey, I'm here!" or "This is my special tree!" 🌳 Sometimes, they sing to find a friend to build a nest with. It's their way of chatting and saying hello! 👋

**Fun Fact:** Did you know some birds can sing super long songs, like a whole concert? 🎶 They can sing for many minutes without stopping!

How do you think birds make those beautiful sounds? 🤔
2025-12-18 16:32:41.298 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream started | session_id=8de2b59c-dc18-4eef-871e-441178e494a1, age=6, status=normal, content_length=2, message_history=4
2025-12-18 16:32:41.298 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [8de2b59c-dc18-4eef-871e-441178e494a1] Stuck detection | is_stuck=True
2025-12-18 16:32:41.299 | INFO     | ask_ask_stream:call_ask_ask_stream:388 | [8de2b59c-dc18-4eef-871e-441178e494a1] Routing to suggest_topics
2025-12-18 16:32:41.299 | INFO     | ask_ask_stream:suggest_topics_stream:226 | suggest_topics_stream started | message_count=5
2025-12-18 16:32:41.299 | DEBUG    | ask_ask_stream:suggest_topics_stream:245 | Sending 5 messages to Gemini API
2025-12-18 16:32:45.962 | INFO     | ask_ask_stream:suggest_topics_stream:273 | suggest_topics_stream completed | duration=4.664s, response_length=298
2025-12-18 16:32:45.963 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream completed | response_type=suggest_topics, duration=4.665s, total_chunks=2, response_length=298, session_finished=False
2025-12-18 16:32:45.963 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: No worries at all, super explorer! 🤗 Sometimes it's hard to pick just one amazing thing!

How about we explore...
*   **How a plant grows from a tiny seed?** 🌱
*   **What makes a car go zoom?** 🚗
*   Or **how fish swim in the water?** 🐠

Which one sounds like the most fun adventure for us today? ✨
2025-12-18 16:32:55.926 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream started | session_id=8de2b59c-dc18-4eef-871e-441178e494a1, age=6, status=normal, content_length=12, message_history=5
2025-12-18 16:32:55.926 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [8de2b59c-dc18-4eef-871e-441178e494a1] Stuck detection | is_stuck=False
2025-12-18 16:32:55.926 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [8de2b59c-dc18-4eef-871e-441178e494a1] Routing to answer_question
2025-12-18 16:32:55.926 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=12, message_count=6
2025-12-18 16:32:55.926 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=7
2025-12-18 16:32:55.926 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 6 messages to Gemini API
2025-12-18 16:33:02.629 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 16:33:02.629 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=6.703s, response_length=391
2025-12-18 16:33:02.629 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=6.703s exceeded threshold 5.0s
2025-12-18 16:33:02.629 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [8de2b59c-dc18-4eef-871e-441178e494a1] call_ask_ask_stream completed | response_type=answer_question, duration=6.703s, total_chunks=2, response_length=391, session_finished=False
2025-12-18 16:33:02.629 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Wow, what a super question! ✨ I'm your friendly learning companion! 👋 I'm here to help you explore and learn all sorts of amazing things, like how plants grow 🌱 or why the sky is blue! 💙 I love answering your curious questions!

**Fun Fact:** Even though I don't have a body like you, I can talk to you using words and emojis! 🗣️💬

How do you think I know so many things to share with you? 🤔
2025-12-18 17:20:14.304 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [3e812436-7126-427e-9a9c-64e4177cfe8a] call_ask_ask_stream started | session_id=3e812436-7126-427e-9a9c-64e4177cfe8a, age=6, status=normal, content_length=165, message_history=1
2025-12-18 17:20:14.304 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [3e812436-7126-427e-9a9c-64e4177cfe8a] Stuck detection | is_stuck=False
2025-12-18 17:20:14.305 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [3e812436-7126-427e-9a9c-64e4177cfe8a] Routing to answer_question
2025-12-18 17:20:14.305 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 17:20:14.305 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 17:20:14.305 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 17:20:35.898 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 17:20:35.898 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=21.594s, response_length=226
2025-12-18 17:20:35.898 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=21.594s exceeded threshold 5.0s
2025-12-18 17:20:35.899 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [3e812436-7126-427e-9a9c-64e4177cfe8a] call_ask_ask_stream completed | response_type=answer_question, duration=21.595s, total_chunks=1, response_length=226, session_finished=False
2025-12-18 17:20:35.899 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hi there, super curious friend! 👋 I'm so excited to learn with you! You can ask me anything at all, like about amazing animals 🦁, faraway space 🚀, or how cool things work! What amazing thing do you want to learn about today? ✨
2025-12-18 17:20:41.785 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [3e812436-7126-427e-9a9c-64e4177cfe8a] call_ask_ask_stream started | session_id=3e812436-7126-427e-9a9c-64e4177cfe8a, age=6, status=normal, content_length=5, message_history=2
2025-12-18 17:20:41.785 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [3e812436-7126-427e-9a9c-64e4177cfe8a] Stuck detection | is_stuck=False
2025-12-18 17:20:41.785 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [3e812436-7126-427e-9a9c-64e4177cfe8a] Routing to answer_question
2025-12-18 17:20:41.785 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=5, message_count=3
2025-12-18 17:20:41.785 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=4
2025-12-18 17:20:41.785 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 3 messages to Gemini API
2025-12-18 17:20:48.447 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 17:20:48.447 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=6.662s, response_length=357
2025-12-18 17:20:48.448 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=6.662s exceeded threshold 5.0s
2025-12-18 17:20:48.448 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [3e812436-7126-427e-9a9c-64e4177cfe8a] call_ask_ask_stream completed | response_type=answer_question, duration=6.663s, total_chunks=2, response_length=357, session_finished=False
2025-12-18 17:20:48.448 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hello there, super friend! 👋 It's so wonderful to hear from you! I'm so excited you're here! ✨

Did you know that people all around the world say "hello" in many different ways? In Spain, they say "Hola!" and in Japan, they say "Konnichiwa!" Isn't that cool? 🌎🗣️

What's your favorite way to say hello? Or do you know how to say hello in another language? 🤔
2025-12-18 17:21:36.783 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [af093db6-215b-4cdf-84a6-2eb27c7b8446] call_ask_ask_stream started | session_id=af093db6-215b-4cdf-84a6-2eb27c7b8446, age=6, status=normal, content_length=165, message_history=1
2025-12-18 17:21:36.783 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [af093db6-215b-4cdf-84a6-2eb27c7b8446] Stuck detection | is_stuck=False
2025-12-18 17:21:36.783 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [af093db6-215b-4cdf-84a6-2eb27c7b8446] Routing to answer_question
2025-12-18 17:21:36.783 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 17:21:36.783 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 17:21:36.783 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 17:21:45.988 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 17:21:45.989 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=9.205s, response_length=172
2025-12-18 17:21:45.989 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=9.205s exceeded threshold 5.0s
2025-12-18 17:21:45.989 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [af093db6-215b-4cdf-84a6-2eb27c7b8446] call_ask_ask_stream completed | response_type=answer_question, duration=9.206s, total_chunks=1, response_length=172, session_finished=False
2025-12-18 17:21:45.989 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hello there, amazing explorer! ✨ You can ask me anything you want about animals 🦁, space 🚀, or even how plants grow 🌱! What exciting thing do you want to learn about today?
2025-12-18 17:22:07.388 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [38748299-536d-49ef-962d-1ccd7c6bb7bc] call_ask_ask_stream started | session_id=38748299-536d-49ef-962d-1ccd7c6bb7bc, age=6, status=normal, content_length=165, message_history=1
2025-12-18 17:22:07.388 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [38748299-536d-49ef-962d-1ccd7c6bb7bc] Stuck detection | is_stuck=False
2025-12-18 17:22:07.388 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [38748299-536d-49ef-962d-1ccd7c6bb7bc] Routing to answer_question
2025-12-18 17:22:07.388 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 17:22:07.388 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 17:22:07.388 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 17:22:18.633 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 17:22:18.633 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=11.245s, response_length=178
2025-12-18 17:22:18.633 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=11.245s exceeded threshold 5.0s
2025-12-18 17:22:18.633 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [38748299-536d-49ef-962d-1ccd7c6bb7bc] call_ask_ask_stream completed | response_type=answer_question, duration=11.245s, total_chunks=1, response_length=178, session_finished=False
2025-12-18 17:22:18.633 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hi there, amazing explorer! 👋 You can ask me about ANYTHING! Like how dinosaurs roared 🦖, or how rockets fly to space 🚀! What super cool thing do you want to learn about today? ✨
2025-12-18 17:23:13.351 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [e1d35bec-3988-416d-8793-3d0292f7cb9e] call_ask_ask_stream started | session_id=e1d35bec-3988-416d-8793-3d0292f7cb9e, age=6, status=normal, content_length=165, message_history=1
2025-12-18 17:23:13.351 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [e1d35bec-3988-416d-8793-3d0292f7cb9e] Stuck detection | is_stuck=False
2025-12-18 17:23:13.351 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [e1d35bec-3988-416d-8793-3d0292f7cb9e] Routing to answer_question
2025-12-18 17:23:13.351 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 17:23:13.351 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 17:23:13.351 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 17:23:26.074 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 17:23:26.074 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=12.723s, response_length=149
2025-12-18 17:23:26.074 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=12.723s exceeded threshold 5.0s
2025-12-18 17:23:26.074 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [e1d35bec-3988-416d-8793-3d0292f7cb9e] call_ask_ask_stream completed | response_type=answer_question, duration=12.724s, total_chunks=1, response_length=149, session_finished=False
2025-12-18 17:23:26.075 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hello there, super learner! 👋 I'm so excited to explore with you! You can ask me about anything at all – like how a rocket flies 🚀, or why the sky is
2025-12-18 17:23:38.431 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [6dc59f7e-e7fb-46cf-85c3-5e2f9d71377c] call_ask_ask_stream started | session_id=6dc59f7e-e7fb-46cf-85c3-5e2f9d71377c, age=6, status=normal, content_length=165, message_history=1
2025-12-18 17:23:38.431 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [6dc59f7e-e7fb-46cf-85c3-5e2f9d71377c] Stuck detection | is_stuck=False
2025-12-18 17:23:38.432 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [6dc59f7e-e7fb-46cf-85c3-5e2f9d71377c] Routing to answer_question
2025-12-18 17:23:38.432 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 17:23:38.432 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 17:23:38.432 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 17:24:42.435 | ERROR    | ask_ask_stream:answer_question_stream:193 | answer_question_stream LLM error | error=Server disconnected without sending a response., duration=64.003s
2025-12-18 17:24:42.435 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [6dc59f7e-e7fb-46cf-85c3-5e2f9d71377c] call_ask_ask_stream completed | response_type=answer_question, duration=64.004s, total_chunks=0, response_length=0, session_finished=False
2025-12-18 17:24:42.435 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: 
2025-12-18 17:24:43.264 | INFO     | ask_ask_stream:call_ask_ask_stream:358 | [5e8dc286-4c76-420f-a0f6-669e2e4fb95e] call_ask_ask_stream started | session_id=5e8dc286-4c76-420f-a0f6-669e2e4fb95e, age=6, status=normal, content_length=165, message_history=1
2025-12-18 17:24:43.265 | INFO     | ask_ask_stream:call_ask_ask_stream:371 | [5e8dc286-4c76-420f-a0f6-669e2e4fb95e] Stuck detection | is_stuck=False
2025-12-18 17:24:43.265 | INFO     | ask_ask_stream:call_ask_ask_stream:392 | [5e8dc286-4c76-420f-a0f6-669e2e4fb95e] Routing to answer_question
2025-12-18 17:24:43.265 | INFO     | ask_ask_stream:answer_question_stream:145 | answer_question_stream started | question_length=165, message_count=2
2025-12-18 17:24:43.265 | DEBUG    | ask_ask_stream:answer_question_stream:155 | Messages prepared for API | count=3
2025-12-18 17:24:43.265 | DEBUG    | ask_ask_stream:answer_question_stream:165 | Sending 2 messages to Gemini API
2025-12-18 17:24:52.196 | DEBUG    | ask_ask_stream:answer_question_stream:189 | Gemini streaming API does not provide token usage in stream mode
2025-12-18 17:24:52.196 | INFO     | ask_ask_stream:answer_question_stream:197 | answer_question_stream completed | duration=8.931s, response_length=225
2025-12-18 17:24:52.196 | WARNING  | ask_ask_stream:answer_question_stream:203 | Slow LLM call | duration=8.931s exceeded threshold 5.0s
2025-12-18 17:24:52.196 | INFO     | ask_ask_stream:call_ask_ask_stream:422 | [5e8dc286-4c76-420f-a0f6-669e2e4fb95e] call_ask_ask_stream completed | response_type=answer_question, duration=8.932s, total_chunks=1, response_length=225, session_finished=False
2025-12-18 17:24:52.196 | DEBUG    | ask_ask_stream:call_ask_ask_stream:429 | Full response: Hi there, super learner! 👋 I'm so excited to explore the world with you! We can talk about anything, like how rockets fly 🚀, why the sky is blue 💙, or even how animals play 🐾! What amazing thing do you want to discover today?
